"Lang","Gender","Age","ID","List","Trial_Seq","Size","Orien","Match","Probe","Target","sentence_read_time","Target_response_time","correct","Comprehension_correct","datetime"
"D","f","20","004","D_List01.csv",117,"L","V","Y","Het wijnvat stond in de wijnbar.","STI/LARGE/barrel_V.jpg",399,542,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",118,"L","H","Y","De kano gleed over de rivier.","STI/LARGE/canoe_H.jpg",345,576,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",119,"F","F","F","Het bed bevond zich in de kamer.","STI/Filler/airhockeytable.jpg",71,662,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",120,"F","F","F","De badjas hing in de kledingkast.","STI/Filler/spatula04.jpg",737,487,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",121,"F","F","F","De grote raffinaderij lag naast de weg.","STI/Filler/castletower.jpg",664,732,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",122,"F","F","F","Het vlot bewoog naar de pier.","STI/Filler/cow.jpg",461,499,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",123,"S","H","Y","De zuurstok lag in de snoepdoos.","STI/SMALL/candycane01a.jpg",407,472,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",124,"L","V","N","Het varkenskarkas lag op de tafel.","STI/LARGE/pig_V.jpg",991,703,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",125,"F","F","F","De speelkaart was in de handen van de goochelaar.","STI/Filler/weight01.jpg",372,548,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",126,"S","H","Y","De stok lag in de buurt van de bank in het park.","STI/SMALL/066-canne_cane.jpg",796,806,1,NA,"12/08/16 11:06:12"
"D","f","20","004","D_List01.csv",127,"L","V","N","Het vliegtuig vloog boven de wolken.","STI/LARGE/aeroplane_V.jpg",474,1012,1,NA,"12/08/16 11:06:12"
"D","f","21","009","D_List01.csv",0,"F","F","F","Het bed bevond zich in de kamer.","STI/Filler/airhockeytable.jpg",3464,1266,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",1,"F","F","F","De loods stond naast het vliegtuig.","STI/Filler/church.jpg",3831,767,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",2,"F","F","F","Het slagschip voer de zee op.","STI/Filler/240-pont_bridge.jpg",2158,970,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",3,"F","F","F","De kooi stond in de tuin.","STI/Filler/025-barre_bar.jpg",2355,851,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",4,"L","V","Y","Het wijnvat stond in de wijnbar.","STI/LARGE/barrel_V.jpg",1983,742,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",5,"L","V","N","De straatlantaarn werd vervoerd.","STI/LARGE/streetlantern_V.jpg",2471,620,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",6,"L","H","N","De replica van het vrijheidsbeeld stond in het park.","STI/LARGE/liberty_H.jpg",3293,856,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",7,"F","F","F","De paraplu lag op het strand.","STI/Filler/tv.jpg",2297,729,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",8,"F","F","F"," De motorfiets stond op de parkeerplaats.","STI/Filler/035-bibliotheque_book-shelves.jpg",2782,692,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",9,"F","F","F","De ventilator was bevestigd aan het plafond.","STI/Filler/chair.jpg",3244,702,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",10,"S","H","N","De prei werd gewassen.","STI/SMALL/leek.jpg",1927,780,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",11,"F","F","F","De politieauto reed over de weg.","STI/Filler/282-tractopelle_digger.jpg",2259,673,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",12,"F","F","F","De koe werd gehouden op de veeboerderij.","STI/Filler/boxtrailer.jpg",2337,543,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",13,"F","F","F","De hut stond in het bos.","STI/Filler/barn.jpg",1665,577,0,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",14,"F","F","F","De garnaal zat in het aquarium.","STI/Filler/laptopopen.jpg",1765,807,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",15,"S","H","N","De wortel was net geplukt door de boer.","STI/SMALL/carrot01.jpg",1940,892,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",16,"F","F","F","De badjas hing in de kledingkast.","STI/Filler/spatula04.jpg",1575,664,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",17,"F","F","F","De hamburger lag op het bord.","STI/Filler/earring01.jpg",3352,703,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",18,"L","V","Y","De Titanic zonk naar de bodem.","STI/LARGE/Titanic_V.jpg",1777,1165,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",19,"F","F","F","De hondenhuis stond naast de deur.","STI/Filler/ironbarrel.jpg",3762,664,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",20,"L","H","Y","Het valluik was gesloten om de dozen veilig te verhuizen.","STI/LARGE/trapdoor_H.jpg",6077,1220,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",21,"F","F","F","De stopwatch was in de handen van de coach.","STI/Filler/wheel01.jpg",2980,768,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",22,"L","V","N","Het stalen vat werd op de vrachtwagen gerold.","STI/LARGE/steelbarrel_V.jpg",2756,584,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",23,"L","H","N","De bus viel in het ravijn.","STI/LARGE/bus_H.jpg",2287,697,1,0,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",24,"S","V","N","De nietmachine stond op het bureau van de werknemer.","STI/SMALL/stapler03a_r.jpg",2349,654,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",25,"F","F","F","De film zat in de camera.","STI/Filler/candle08b.jpg",1571,622,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",26,"S","H","Y","De zuurstok lag in de snoepdoos.","STI/SMALL/candycane01a.jpg",2805,621,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",27,"S","H","N","De trechter werd gebruikt door de chef-kok.","STI/SMALL/funnel.jpg",2292,587,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",28,"F","F","F","De tarwe was nog op het tarweveld.","STI/Filler/089-chronometre_stop-watch.jpg",2836,656,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",29,"L","V","Y","De straaljager vloog omhoog door de wolken.","STI/LARGE/jetfighter_V.jpg",2432,806,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",30,"F","F","F","Het dartboard hing aan de muur.","STI/Filler/mirror.jpg",2643,703,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",31,"S","V","Y","De tandenborstel stond in de beker.","STI/SMALL/toothbrush_V.jpg",2226,617,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",32,"F","F","F","De truck stond in de fabriek.","STI/Filler/071-bateau_boat.jpg",1816,962,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",33,"F","F","F","De zaklamp lag in de koffer.","STI/Filler/scrubbingbrush05b.jpg",2710,818,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",34,"S","H","N","Het madeliefje werd geplukt door de toerist.","STI/SMALL/daisy.jpg",2150,615,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",35,"L","H","Y","Het bureau was voor het raam geplaatst.","STI/LARGE/desk_H.jpg",2406,624,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",36,"L","V","N","De raket werd vervoerd naar het lanceerplatform.","STI/LARGE/rocket_V.jpg",3391,700,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",37,"S","V","Y","De handschoen hing aan het rek.","STI/SMALL/glove_V.jpg",2091,546,0,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",38,"S","H","N","De vishengel werd tegen de muur aangezet.","STI/SMALL/fishingrod.jpg",2118,542,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",39,"L","V","Y","De slagbomen werden opgeheven nadat de auto onderzocht was.","STI/LARGE/gate_arms_V.jpg",2493,903,0,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",40,"F","F","F","De ring lag in de ijzeren schotel.","STI/Filler/156-hot-dog_hot-dog.jpg",2455,1619,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",41,"L","V","Y","De raket werd gelanceerd vanaf de onderzeeër.","STI/LARGE/missle_V.jpg",2255,891,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",42,"L","H","N","De space shuttle was klaar om gelanceerd te worden.","STI/LARGE/spaceshuttle_H.jpg",2278,821,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",43,"L","V","N","Het vliegtuig vloog boven de wolken.","STI/LARGE/aeroplane_V.jpg",2018,772,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",44,"L","V","Y","De grote koelkast stond in de keuken.","STI/LARGE/refrigerator_V.jpg",3301,694,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",45,"F","F","F","De kool lag op de plank.","STI/Filler/umbrellaopen.jpg",1568,619,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",46,"L","H","Y","De boot zeilde op zee.","STI/LARGE/boat_H.jpg",1897,613,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",47,"F","F","F","Het vlot bewoog naar de pier.","STI/Filler/cow.jpg",2596,538,1,0,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",48,"S","H","N","De zalf werd gebruikt op het oog van de patiënt.","STI/SMALL/gluetube.jpg",2713,783,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",49,"F","F","F","Het vrachtschip navigeerde naar de haven.","STI/Filler/Generic_High_Speed_Train_01.jpg",2221,775,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",50,"F","F","F","Het oorlogsschip voer naar de haven.","STI/Filler/freighttruck.jpg",2186,812,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",51,"S","V","N","De plastic fles lag in de koelkast.","STI/SMALL/waterbottle01b_r.jpg",2244,665,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",52,"F","F","F","De locomotief reed door de tunnel.","STI/Filler/desk02.jpg",3386,734,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",53,"S","H","Y","De bloempot lag voor de deur.","STI/SMALL/242-pot_jar.jpg",2310,626,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",54,"S","V","N","De fotolijst lag in de lade.","STI/SMALL/pictureframe04_r.jpg",1917,925,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",55,"S","H","Y","De lucifer werd in het doosje gelegd.","STI/SMALL/007-allumette_match.jpg",2664,553,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",56,"L","V","Y","De parachute werd geopend door de parachutist.","STI/LARGE/parachute_V.jpg",2082,462,1,0,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",57,"F","F","F","De helikopter was geland op baan.","STI/Filler/ferry.jpg",1690,777,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",58,"L","H","Y","De kast was door twee mannen uit het kantoor verhuisd.","STI/LARGE/filingcabinet_H.jpg",3556,1062,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",59,"L","V","N","De piano werd rechtop in de vrachtwagen gelegd.","STI/LARGE/Uprightpiano_V.jpg",2435,1002,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",60,"F","F","F","De telefoon stond op de bijzetttafel.","STI/Filler/briefcaseclosed.jpg",2635,849,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",61,"F","F","F"," De wekker lag op het bed.","STI/Filler/flower.jpg",2407,739,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",62,"L","H","Y","De matras werd op het bed gelegd.","STI/LARGE/mattress_H.jpg",2584,464,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",63,"F","F","F","De vuilnisbak bevond zich aan de kant van de weg.","STI/Filler/woodboard.jpg",2363,821,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",64,"S","V","Y","De hoed hing aan de muur.","STI/SMALL/hat_r.jpg",2025,510,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",65,"F","F","F","De tafellamp was in de winkel.","STI/Filler/dentalfloss03b.jpg",2113,859,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",66,"F","F","F","De trein reed over het spoor.","STI/Filler/293-usine_factory.jpg",1452,811,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",67,"S","H","Y","De sleutelbos lag op de salontafel.","STI/SMALL/keychain.jpg",2228,667,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",68,"F","F","F","De capsule lag op de tafel.","STI/Filler/staple.jpg",2330,860,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",69,"F","F","F","De ballon was in de hand van het kind.","STI/Filler/pill.jpg",2627,741,1,0,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",70,"F","F","F","De oorring lag naast de doos.","STI/Filler/078-cassette_cassette.jpg",2453,772,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",71,"F","F","F","De tafeltennistafel was in de kamer.","STI/Filler/020-baignoire_bathtub.jpg",2775,664,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",72,"F","F","F","De kaars stond op de eettafel.","STI/Filler/041-bonbon_candy.jpg",2785,887,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",73,"F","F","F","De zaag lag in de gereedschapskist.","STI/Filler/034-biberon_feeding-bottle.jpg",2661,1164,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",74,"L","H","Y","De bank was in de woonkamer neergezet.","STI/LARGE/sofa_H.jpg",2674,547,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",75,"F","F","F","Het Zwitserse zakmes lag op de tafel.","STI/Filler/filmroll.jpg",2230,843,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",76,"F","F","F","De vuurtoren stond bij de ingang van de haven.","STI/Filler/submarine.jpg",3033,962,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",77,"L","H","Y","De kano gleed over de rivier.","STI/LARGE/canoe_H.jpg",2382,654,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",78,"F","F","F","Het kopje stond op de keukentafel.","STI/Filler/kiwi03.jpg",2568,617,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",79,"F","F","F","De grote raffinaderij lag naast de weg.","STI/Filler/castletower.jpg",2323,746,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",80,"S","H","Y","De stok lag in de buurt van de bank in het park.","STI/SMALL/066-canne_cane.jpg",3519,695,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",81,"F","F","F","De boekenplank was in de kamer.","STI/Filler/briefcaseclosed.jpg",2572,736,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",82,"S","V","N","De schroevendraaier lag op de werkbank.","STI/SMALL/screwdriver04b_r.jpg",1887,582,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",83,"L","V","Y","De verkoopautomaat stond op de hoek van de straat.","STI/LARGE/vending_V.jpg",2754,506,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",84,"L","V","N","De metalen sloopkogel bereikte de maximale hoogte.","STI/LARGE/wreckingball_V.jpg",3062,475,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",85,"F","F","F","De reddingsboei was op het dek.","STI/Filler/294-ventilateur_fan.jpg",1824,740,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",86,"F","F","F","De Rubiks kubus lag op de plank.","STI/Filler/solderingiron.jpg",1819,775,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",87,"L","H","N","De kraanarm was omhoog toen de arbeiders de lading verplaatsten.","STI/LARGE/crane_H.jpg",3646,858,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",88,"S","V","N","De zeeschelp werd op het strand gevonden.","STI/SMALL/seashell01_r.jpg",2790,1046,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",89,"F","F","F","Het kasteel stond op de heuvel.","STI/Filler/lighthouse.jpg",1883,1270,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",90,"S","V","Y","De spijkerbroek hing in de etalage.","STI/SMALL/jeans01_r.jpg",1986,503,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",91,"L","V","N","De vrachtwagen vervoerde het zand.","STI/LARGE/dump-truck_V.jpg",1950,579,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",92,"F","F","F","De basketbalkorf stond op het plein.","STI/Filler/uprightpiano01.jpg",2038,660,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",93,"F","F","F","De monitor stond op het bureau.","STI/Filler/fryingpan02a.jpg",1492,588,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",94,"S","H","Y","De reageerbuis lag op de werktafel.","STI/SMALL/126-eprouvette_test-tube.jpg",1770,737,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",95,"S","H","N","Het stofblik hing aan de muur.","STI/SMALL/dustpan.jpg",2275,626,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",96,"F","F","F","De stoel was in het kantoor.","STI/Filler/microwave.jpg",1836,697,1,1,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",97,"F","F","F","De hamer was op het bureau.","STI/Filler/rubikcube.jpg",1424,587,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",98,"S","V","Y","Het ijslepel stond in de waterbak.","STI/SMALL/measuringspoon_r.jpg",3224,587,1,0,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",99,"F","F","F","De map stond op de plank.","STI/Filler/pillow.jpg",1756,700,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",100,"S","V","Y","De fles stond op de plank.","STI/SMALL/beerbottle_r.jpg",1888,595,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",101,"F","F","F","De printer stond aan de rechterkant van de tafel.","STI/Filler/cooler01.jpg",1901,772,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",102,"S","H","N","De lepel was rechts van het bord geplaatst.","STI/SMALL/spoon_H.jpg",1917,541,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",103,"S","V","Y","De spijker werd in de vloer genageld.","STI/SMALL/nail_r.jpg",2357,510,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",104,"S","H","Y","De bowlingkegel werd omgegooid aan het einde van de baan.","STI/SMALL/248-quille_skittle.jpg",2496,899,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",105,"F","F","F","De speelkaart was in de handen van de goochelaar.","STI/Filler/weight01.jpg",1672,547,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",106,"S","V","N","De schoen was achtergelaten bij de voordeur.","STI/SMALL/shoe_r.jpg",2980,844,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",107,"L","H","N","De ophaalbrug blokkeerde de poort.","STI/LARGE/Drawbridge_H.jpg",2029,690,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",108,"L","V","N","Het varkenskarkas lag op de tafel.","STI/LARGE/pig_V.jpg",2263,821,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",109,"F","F","F","De ambulance reed op de weg.","STI/Filler/sailboat.jpg",1432,732,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",110,"S","V","Y","De graanschil was net geplukt door de boer.","STI/SMALL/cornhusk_r.jpg",2024,1124,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",111,"S","V","N","Het scheermes lag op de wastafel.","STI/SMALL/razor01_r.jpg",1665,1077,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",112,"L","H","Y","Het anker lag op de bodem van de zee.","STI/LARGE/anchor_H.jpg",1597,575,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",113,"F","F","F","De rekenmachine lag op het bureau.","STI/Filler/strap.jpg",1748,693,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",114,"F","F","F","De kerk stond op het plein.","STI/Filler/093-chapiteau_big-top.jpg",1629,959,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",115,"F","F","F"," De bal lag op de biljarttafel.","STI/Filler/faucet.jpg",2050,810,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",116,"L","H","N","Het raamkozijn werd in de deur bevestigd.","STI/LARGE/windowframe_H.jpg",2019,773,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",117,"S","H","Y","De boomtak viel van de boom.","STI/SMALL/branch02.jpg",2223,471,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",118,"L","H","N","De jeep viel in de afgrond.","STI/LARGE/jeep_H.jpg",1603,505,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",119,"F","F","F","De SUV reed snel op de weg.","STI/Filler/027-batterie_drum-set.jpg",1487,660,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",120,"F","F","F","De speelgoeddinosaurus stond op de tafel.","STI/Filler/usbkey.jpg",1388,700,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",121,"S","V","N","De buffet tangen lagen in de la.","STI/SMALL/tongs01b_r.jpg",1466,808,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",122,"F","F","F","De cassette zat in de recorder.","STI/Filler/166-klaxon_horn.jpg",1354,661,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",123,"F","F","F","De appel lag op de tafel.","STI/Filler/075-carte_playing-card.jpg",1400,694,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",124,"F","F","F","De lamp hing aan de muur.","STI/Filler/ribbon04.jpg",1576,704,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",125,"F","F","F","De tent stond op de grond.","STI/Filler/castle.jpg",1124,702,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",126,"L","H","N","De ladder werd opgeheven toen de brandweerman het dak opklom.","STI/LARGE/ladder_H.jpg",2586,620,1,NA,"12/15/16 13:00:48"
"D","f","21","009","D_List01.csv",127,"F","F","F","De droger was in de badkamer.","STI/Filler/260-sapin_fir-tree.jpg",2277,590,1,NA,"12/15/16 13:00:48"
"D","f","21","011","D_List03.csv",0,"L","V","Y","Het anker werd neergelaten.","STI/LARGE/anchor_V.jpg",1040,547,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",1,"S","H","Y","De spijker lag op de bodem van de gereedschapskist.","STI/SMALL/nail.jpg",1254,813,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",2,"S","V","N","De trechter lag naast de kommen.","STI/SMALL/funnel_r.jpg",763,691,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",3,"F","F","F","De loods stond naast het vliegtuig.","STI/Filler/church.jpg",1113,768,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",4,"F","F","F","De tent stond op de grond.","STI/Filler/castle.jpg",959,781,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",5,"L","H","N","De vrachtwagen loste het zand.","STI/LARGE/dump-truck_H.JPG",841,741,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",6,"S","V","N","De lepel werd boven het bord geplaatst.","STI/SMALL/spoon_V.jpg",993,550,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",7,"L","V","Y","Het bureau stond rechtop in de garage.","STI/LARGE/desk_V.jpg",1336,582,1,0,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",8,"L","V","N","Het raamkozijn werd in het plafond geplaatst.","STI/LARGE/windowframe_V.jpg",1211,627,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",9,"F","F","F","De reddingsboei was op het dek.","STI/Filler/294-ventilateur_fan.jpg",1397,729,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",10,"F","F","F","De stopwatch was in de handen van de coach.","STI/Filler/wheel01.jpg",878,629,1,1,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",11,"L","H","Y","De verkoopautomaat lag in de vrachtwagen.","STI/LARGE/vending_H.jpg",1036,1465,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",12,"F","F","F","De kooi stond in de tuin.","STI/Filler/025-barre_bar.jpg",820,583,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",13,"F","F","F","De hut stond in het bos.","STI/Filler/barn.jpg",728,821,1,0,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",14,"F","F","F","De film zat in de camera.","STI/Filler/candle08b.jpg",370,699,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",15,"F","F","F","De SUV reed snel op de weg.","STI/Filler/027-batterie_drum-set.jpg",557,548,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",16,"F","F","F","Het kasteel stond op de heuvel.","STI/Filler/lighthouse.jpg",944,974,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",17,"F","F","F","De tafellamp was in de winkel.","STI/Filler/dentalfloss03b.jpg",455,623,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",18,"F","F","F","Het slagschip voer de zee op.","STI/Filler/240-pont_bridge.jpg",919,1541,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",19,"S","V","Y","De reageerbuis stond in het rek.","STI/SMALL/126-eprouvette_test-tube_r.jpg",1053,629,0,1,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",20,"F","F","F","De hamer was op het bureau.","STI/Filler/rubikcube.jpg",669,658,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",21,"F","F","F","Het vlot bewoog naar de pier.","STI/Filler/cow.jpg",375,704,1,NA,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",22,"L","H","N","Het varkenskarkas hing in de vrieshal.","STI/LARGE/pig_H.jpg",555,969,1,1,"12/16/16 08:57:51"
"D","f","21","011","D_List03.csv",23,"L","V","N","De replica van het vrijheidsbeeld werd naar het park verplaatst.","STI/LARGE/liberty_V.jpg",1409,753,1,NA,"12/16/16 08:57:51"
